productId	profileName	helpfulness	score	time
0790747324	"Kevin Nieman ""Writer / Provocateur"""	1/1	5.0	4:18:2001
0790747324	James M. Cargal	1/1	5.0	9:8:2000
0790747324	David Crosby	1/1	5.0	6:30:2000
0790747324	"Christopher Pataky ""History buf"""	3/4	5.0	3:7:2007
0790747324	Guri Harari	3/4	5.0	2:9:2005
0790747324	Joseph R. Kamps	3/4	5.0	8:2:2002
0790747324	Junglies	5/7	4.0	4:2:2002
0790747324	C. Freeman	5/7	5.0	3:7:2002
0790747324	Robert L. Wehrle	4/6	5.0	12:13:2004
0790747324	C. Thormann	2/3	5.0	2:7:2008
0790747324	"Take Stock ""Sharon"""	2/3	4.0	11:15:2006
0790747324	Sableknight	2/3	4.0	8:14:2006
0790747324	Mr. Sinister	2/3	5.0	10:31:2005
0790747324	Manuel Mendez	2/3	4.0	9:8:2005
0790747324	"Manuel Antonio Diaz Teres ""m_diazt"""	2/3	5.0	4:3:2005
0790747324	"Rob ""Coolerking"""	2/3	5.0	2:16:2005
0790747324	"Peter Smith ""petersm52"""	2/3	5.0	4:22:2004
0790747324	Alexander Nordquist	2/3	5.0	8:22:2003
0790747324	Luigi	2/3	5.0	10:18:2002
0790747324	SS-3	2/3	5.0	7:3:2001
0790747324	Calle	2/3	5.0	12:26:2000
0790747324	"Liebes-Bücher ""Silver Leaf"""	0/0	5.0	10:20:2012
0790747324	T. Munro	0/0	5.0	10:15:2012
0790747324	Michael Chaney	0/0	5.0	10:14:2012
0790747324	Stevie	0/0	4.0	10:14:2012
0790747324	Princeeverlove	0/0	5.0	9:22:2012
0790747324	Todd A. Watson	0/0	4.0	9:5:2012
0790747324	Leo Hott	0/0	5.0	8:20:2012
0790747324	"Randall Riley ""The Swing Shift"""	0/0	5.0	8:19:2012
0790747324	Magnifying Glass	0/0	5.0	8:14:2012
0790747324	jeffer	0/0	5.0	8:10:2012
0790747324	j	0/0	5.0	7:22:2012
0790747324	bobby	0/0	5.0	6:28:2012
0790747324	"Ivy Bewley ""Hiedra"""	0/0	4.0	5:29:2012
0790747324	hound 1	0/0	4.0	5:18:2012
0790747324	Sci-fi guy	0/0	5.0	2:5:2012
0790747324	K. Nichols	0/0	5.0	1:31:2012
0790747324	"Tazzman ""tazzman225"""	0/0	5.0	1:16:2012
0790747324	TORTmentor	0/0	5.0	12:27:2011
0790747324	Joel Kovacik	0/0	5.0	12:20:2011
0790747324	Gayle	0/0	5.0	12:17:2011
0790747324	"Cassandra R. Smith ""Cassie"""	0/0	4.0	6:19:2011
0790747324	Sci-Fi Fan	0/0	5.0	5:15:2011
0790747324	bigD	0/0	5.0	4:26:2011
0790747324	Bruce G. Taylor	0/0	4.0	8:16:2010
0790747324	"Catwoman59 ""Sue"""	0/0	5.0	6:9:2010
0790747324	"Peter J. Chudoba ""Petr Josef"""	0/0	5.0	10:10:2009
0790747324	D. Faber	0/0	5.0	9:30:2009
0790747324	Leonard Weiss	0/0	4.0	9:11:2009
0790747324	Matti Kniva Spencer	0/0	5.0	9:2:2009
0790747324	"Raymond F. McKee ""book worm"""	0/0	5.0	7:8:2009
0790747324	"Richard A. Tucker ""Tucker at large"""	0/0	4.0	7:6:2009
0790747324	C. Middleton	0/0	5.0	1:7:2009
0790747324	OverTheMoon	0/0	4.0	1:6:2009
0790747324	"Yvonne Uzzell ""Ice Granny"""	0/0	5.0	1:5:2009
0790747324	Michael Patrick Boyd	0/0	5.0	1:1:2009
0790747324	Pastor of Disaster	0/0	5.0	12:11:2008
0790747324	nekko50	0/0	5.0	10:5:2008
0790747324	"Malcolm Dolan ""Malcolm Dolan"""	0/0	5.0	9:23:2008
0790747324	Phoebe Stogstill	0/0	5.0	9:11:2008
0790747324	"Chris M. ""Cygnostik"""	0/0	4.0	4:28:2008
0790747324	elaine warren	0/0	5.0	4:24:2008
0790747324	"Rosalie Friedman ""classic movie enthusiast"""	0/0	5.0	3:3:2008
0790747324	Christine Andersen	0/0	5.0	2:13:2008
0790747324	"Busy Granny ""Mom"""	0/0	5.0	10:2:2007
0790747324	Moonstone7	0/0	4.0	8:25:2007
0790747324	Jessiyari	0/0	4.0	7:9:2005
0790747324	Kevin Killian	0/0	5.0	6:16:2005
0790747324	Douglas Keith McEwan	0/0	4.0	7:13:2003
0790747324	Luigi	0/0	5.0	5:26:2003
0790747324	"L. Shirley ""Laurie's Boomer Views"""	134/135	5.0	11:7:2003
0790747324	"cookieman108 ""cookieman108®"""	76/78	5.0	5:12:2005
0790747324	Blackhawk	60/62	5.0	10:7:2000
0790747324	Zoe Paris	3/5	4.0	11:17:2006
0790747324	Hiram Gomez Pardo	3/5	5.0	8:1:2006
0790747324	Christine L. Tuohy	3/5	5.0	4:28:2002
0790747324	Aaron	3/5	5.0	2:1:2000
0790747324	spy-hunter	3/5	5.0	4:16:2012
0790747324	John F. Frederick	3/5	5.0	3:5:2006
0790747324	Wort1958	1/2	5.0	4:7:2011
0790747324	"Big John ""Big John"""	1/2	5.0	1:12:2011
0790747324	"J. Valadez ""joe v"""	1/2	4.0	2:10:2010
0790747324	Ma Magdalena Lozano	1/2	5.0	11:20:2009
0790747324	Terence Roberts	1/2	5.0	10:21:2009
0790747324	Third Grade Teacher	1/2	5.0	5:24:2009
0790747324	Pat Dewees	1/2	5.0	5:22:2009
0790747324	Charles Lindsey	1/2	5.0	4:13:2009
0790747324	"Lisa M. Wolfe ""Lisa Wolfe"""	1/2	5.0	3:9:2008
0790747324	"bernie ""webviator"""	1/2	5.0	1:13:2007
0790747324	"J. Keefer ""dude-cicle"""	1/2	5.0	7:5:2005
0790747324	GreatMovieCriticRobertfromUS	1/2	5.0	7:5:2004
0790747324	Michael Ziegler	1/2	5.0	7:2:2004
0790747324	Katie Stuart	1/2	4.0	5:20:2004
0790747324	G. Walker	2/4	5.0	4:13:2010
0790747324	Nxtlobitoferoz	0/1	4.0	1:5:2012
0790747324	Geo	0/1	5.0	12:16:2011
0790747324	Johnsie44	0/1	5.0	12:3:2011
0790747324	Lyle S. Backus	0/1	5.0	11:24:2011
0790747324	Fred Stephen	0/1	5.0	11:23:2011
0790747324	B. Agy	0/1	4.0	10:16:2011
0790747324	Francis C. Simonis	0/1	5.0	9:23:2011
0790747324	Gerald D. Wright	0/1	5.0	9:20:2011
0790747324	Dr. Robert C. Moore, Sr.	0/1	5.0	9:9:2011
0790747324	"Bill Bickley ""Brown Dirt Cowboy"""	0/1	5.0	9:1:2011
0790747324	Raye	0/1	5.0	8:28:2011
0790747324	"Daniel Barker ""bose hdmi hater"""	0/1	5.0	8:24:2011
0790747324	Edward F. Mikan	0/1	5.0	8:19:2011
0790747324	"Bindy Sue Frønkünschtein ""bigfootsalienbaby"""	0/1	5.0	3:13:2010
0790747324	bobindallas	0/1	5.0	4:8:2009
0790747324	Martin L. Woodland	0/1	5.0	11:14:2006
0790747324	E. Brown	0/1	5.0	2:24:2006
0790747324	A. C. Koerner	0/1	5.0	2:22:2006
0790747324	Vicki L.	0/1	4.0	5:24:2004
0790747324	Michael Butts	0/1	5.0	5:15:2004
0790747324	theo vidgen	0/1	5.0	6:8:2003
0790747324	M. Spooner	0/2	5.0	3:3:2006
0790747324	Robert H. Long	0/2	5.0	2:20:2006
0790747324	"chemikalguy ""chemikalguy"""	0/2	5.0	5:28:2002
0790747324	A. Rodrigues	0/3	5.0	8:25:2008
0790747324	Tyler Liermann	1/5	4.0	8:31:2002
0790747324	"Mary K. Waugh ""Avatar"""	0/4	1.0	8:12:2012
0790747324	"Oriel G. Rice ""Trekie"""	0/4	5.0	6:11:2009
0790747324	Michael Butkus	8/8	4.0	4:18:1999
0790747324	"Lorenzo M. in the Hollywood CA Area ""Movie Wa..."	11/12	5.0	7:1:2002
0790747324	Craig During	12/14	3.0	8:2:2005
0790747324	David	11/13	4.0	10:29:2003
0790747324	"Heather L. Parisi ""Robert and Heather Parisi"""	8/9	5.0	10:12:2006
0790747324	"S. Schofield ""moviefreak1980"""	5/5	5.0	8:5:2002
0790747324	Bruce	10/12	5.0	10:2:2000
0790747324	"Erik F ""Master of Funk and Evil"""	10/12	4.0	4:17:2002
0790747324	E. Lambeth	7/8	5.0	2:24:2002
0790747324	Ed S	7/8	5.0	11:1:2000
0790747324	Simon Davis	7/8	5.0	9:7:2006
0790747324	"Dave_42 ""Dave_42"""	4/4	4.0	8:23:2006
0790747324	Jason Troy	4/4	5.0	2:21:2006
0790747324	"James Sparks ""Hawkeye"""	4/4	5.0	1:23:2006
0790747324	"AFP ""AFP"""	4/4	5.0	4:25:2003
0790747324	"Strategos ""The Guardian of Time"""	4/4	5.0	12:13:2002
0790747324	A. H. Florez	6/7	5.0	10:19:2000
0790747324	"Hudson Bandosz ""Savagehud"""	3/3	5.0	4:26:2008
0790747324	"Jerry Winters ""&#34;Jerb&#34;"""	3/3	4.0	11:9:2006
0790747324	"Jimmy C. ""Classic Film Buff"""	3/3	5.0	6:26:2005
0790747324	Y2bjs Reviews	3/3	5.0	6:17:2005
0790747324	"MR Ellinas ""Nicholas Ellinas"""	3/3	5.0	2:27:2004
0790747324	"Lonnie E. Holder ""The Review's the Thing"""	3/3	5.0	2:14:2003
0790747324	Bill W. Dalton	3/3	4.0	6:16:2001
0790747324	Kendal B. Hunter	3/3	5.0	5:11:2001
0790747324	N. Yangis	3/3	5.0	10:18:2010
0790747324	Michael Valdivielso	3/3	5.0	1:21:2008
0790747324	Josh	5/6	4.0	10:3:2000
0790747324	dangertim	5/6	5.0	10:2:2000
0790747324	"Christian Lehrer ""Christian Lehrer"""	9/12	3.0	10:1:2002
0790747324	eags	2/2	5.0	3:23:2012
0790747324	Emanuel Kandilakis	2/2	5.0	3:10:2012
0790747324	Edwin F. Luff	2/2	5.0	3:2:2010
0790747324	Robert J. Crawford	2/2	5.0	1:27:2010
0790747324	"Mr. Michael R. Calhoun ""McGruff753"""	2/2	5.0	2:12:2008
0790747324	"Gerald L. Detling ""Jerry"""	2/2	4.0	11:26:2007
0790747324	Andre Villemaire	2/2	4.0	3:28:2007
0790747324	"Captain ""javaray"""	2/2	5.0	1:18:2007
0790747324	"Twilight Zone ""sci-fi junkie"""	2/2	5.0	7:25:2006
0790747324	Book & Music Lover	2/2	5.0	7:13:2006
0790747324	Rick	2/2	5.0	10:15:2003
0790747324	T O'Brien	2/2	4.0	7:6:2003
0790747324	Timothy P. Scanlon	2/2	4.0	12:23:2002
0790747324	Dorian M.	2/2	5.0	9:30:2002
0790747324	"O. Buxton ""Olly Buxton"""	2/2	4.0	3:16:2002
0790747324	Reviewer	2/2	4.0	3:13:2002
0790747324	Terence Chua	2/2	5.0	7:2:2000
0790747324	Claude	4/5	5.0	3:17:2006
0790747324	Neil B. Smith	4/5	5.0	8:13:2005
0790747324	Martin Asiner	4/5	5.0	8:10:2002
0790747324	Fred Maples	1/1	5.0	12:30:2010
0790747324	"John K. Arsenault ""Surf-n-Sciman"""	1/1	5.0	9:5:2009
0790747324	Keith Mirenberg	1/1	5.0	5:31:2009
0790747324	Craig Connell	1/1	4.0	5:28:2009
0790747324	"Randy Scarborough ""Randy"""	1/1	5.0	11:23:2008
0790747324	"Music Lover ""music lover"""	1/1	5.0	2:8:2008
0790747324	Mr. P. Nair	1/1	5.0	1:13:2008
0790747324	"Michael E. Hill ""Major Rassendyll"""	1/1	5.0	12:31:2007
0790747324	"Cassandra A. Morrison ""The Shadow's Girl"""	1/1	5.0	11:29:2007
0790747324	W. Toia	1/1	5.0	11:27:2007
0790747324	Nick H. Terry	1/1	4.0	3:28:2007
0790747324	The Night Falcon	1/1	5.0	1:2:2007
0790747324	"FrKurt Messick ""FrKurt Messick"""	1/1	5.0	12:28:2005
0790747324	Joy	1/1	5.0	7:31:2005
0790747324	"Maximiliano F Yofre ""Maxi"""	1/1	5.0	5:2:2005
0790747324	"Joe Fevelo ""Music monster"""	1/1	5.0	12:3:2004
B007NF02Q2	Robert I. Hedges	1/1	1.0	7:13:2012
B0001G6PZC	"purerockfury ""Gorillas"""	4/4	5.0	5:8:2004
B0001G6PZC	W. Lopez	4/4	5.0	4:24:2004
B0001G6PZC	Martin Lopez	4/4	5.0	4:20:2004
B0001G6PZC	"Mr. Panah Mosaferirad ""joshua_pan"""	4/4	5.0	12:31:2003
B0001G6PZC	Alec Solomita	4/4	4.0	12:31:2003
B0001G6PZC	Daniel K.	4/4	4.0	12:28:2003
B0001G6PZC	"Marco of Chi ""M"""	11/14	2.0	12:7:2004
B0001G6PZC	Zhu Di	11/14	3.0	9:22:2004
B0001G6PZC	"MickeyMoose15 ""jakastner"""	11/14	5.0	12:13:2003
B0001G6PZC	Timothy J. Lewis	11/14	5.0	12:4:2003
B0001G6PZC	Walbert Matos	6/7	5.0	10:29:2009
B0001G6PZC	Trentsinmypants	6/7	3.0	12:28:2007
B0001G6PZC	Fawaz	13/17	5.0	3:19:2004
B0001G6PZC	Richard B	8/10	5.0	6:19:2004
B0001G6PZC	Norberto Guadalupe Lopez Flores	8/10	5.0	3:28:2004
B0001G6PZC	Simon Tweed	8/10	5.0	3:6:2004
B0001G6PZC	Yusuf Joseph	8/10	5.0	2:29:2004
B0001G6PZC	"""eevee04"""	8/10	5.0	1:29:2004
B0001G6PZC	"""bifford22"""	8/10	5.0	12:29:2003
B0001G6PZC	KENNY NG	8/10	3.0	10:28:2004
B0001G6PZC	"C. Colt ""It Just Doesn't Matter"""	8/10	5.0	7:13:2004
B0001G6PZC	George Rownd	10/13	5.0	12:13:2003
B0001G6PZC	Lee Armstrong	3/3	4.0	1:23:2008
B0001G6PZC	A. Y	3/3	4.0	1:6:2008
B0001G6PZC	"Joan Paolo De Bastos ""conde_almasy"""	3/3	4.0	12:24:2007
B0001G6PZC	James Duckett	3/3	5.0	10:10:2007
B0001G6PZC	"L. Besze ""thehun"""	3/3	4.0	5:1:2007
B0001G6PZC	Hammody	3/3	5.0	2:13:2007
B0001G6PZC	GreatMovieCriticForever	3/3	5.0	12:28:2004
B0001G6PZC	Carmilla	3/3	4.0	12:18:2004
B0001G6PZC	Tom	3/3	4.0	12:9:2004
B0001G6PZC	AmusingMadWoman	3/3	4.0	8:11:2004
B0001G6PZC	Halle Matlin	3/3	5.0	7:13:2004
B0001G6PZC	Robert Jordan	3/3	4.0	6:11:2004
B0001G6PZC	Karen Potts	3/3	3.0	6:10:2004
B0001G6PZC	"Abhilash.R ""The Sagittarian"""	3/3	4.0	6:10:2004
B0001G6PZC	"N. Nishizaka ""nicksan"""	3/3	5.0	5:31:2004
B0001G6PZC	"L. McCreadie ""slmchicago"""	3/3	4.0	5:8:2004
B0001G6PZC	Mete Tanyeri	3/3	5.0	5:8:2004
B0001G6PZC	Monkdude	3/3	5.0	5:5:2004
B0001G6PZC	"""predestined88"""	3/3	4.0	5:3:2004
B0001G6PZC	Katsumono	3/3	5.0	5:1:2004
B0001G6PZC	"K. Orrson ""katwomansz"""	3/3	4.0	3:26:2004
B0001G6PZC	Jose	3/3	5.0	2:23:2004
B0001G6PZC	brian keenan-hall	3/3	5.0	2:22:2004
B0001G6PZC	Samuel	3/3	5.0	1:24:2004
B0001G6PZC	"R. Bayerl ""Specialist in having fun"""	3/3	4.0	1:1:2004
B0001G6PZC	"""glasspider"""	3/3	4.0	12:31:2003
B0001G6PZC	El Loro del Fuego	3/3	4.0	2:24:2012
B0001G6PZC	Mr. Markster	3/3	5.0	7:20:2011
B0001G6PZC	"TREND700 ""TREND700"""	3/3	5.0	12:25:2009
B0001G6PZC	Julian Kennedy	3/3	5.0	10:21:2009
B0001G6PZC	KRASSEL	3/3	5.0	12:30:2004
B0001G6PZC	Kevin Pinkham	5/6	4.0	12:15:2003
B0001G6PZC	"D. Lloyd ""Yu Long"""	7/9	5.0	11:5:2005
B0001G6PZC	Tully M. Pick	7/9	5.0	3:4:2004
B0001G6PZC	A girl in red shoes	9/12	2.0	12:23:2005
B0001G6PZC	Jonathan	11/15	5.0	12:6:2003
B0001G6PZC	"Jennifer ""jen"""	11/15	5.0	11:30:2003
B0001G6PZC	Steve Douglas	2/2	4.0	5:23:2012
B0001G6PZC	"M ""CultOfStrawberry"""	2/2	4.0	9:29:2011
B0001G6PZC	cindyanne	2/2	5.0	5:8:2011
B0001G6PZC	A. Wanless	2/2	5.0	1:29:2010
B0001G6PZC	"Ben ""Pizza Enthusiast"""	2/2	5.0	11:6:2009
B0001G6PZC	Paul Keeper	2/2	5.0	9:22:2009
B0001G6PZC	Roger J. Buffington	2/2	4.0	8:1:2009
B0001G6PZC	Ronin	2/2	3.0	1:7:2009
B0001G6PZC	Judy	2/2	5.0	8:25:2006
B0001G6PZC	Thomas Jefferson	2/2	5.0	4:27:2005
B0001G6PZC	Seth_Saoirse	2/2	5.0	3:23:2005
B0001G6PZC	K. Gallagher	2/2	5.0	1:7:2005
B0001G6PZC	"Brian Blueskye ""dharmahooligan"""	2/2	4.0	12:31:2004
B0001G6PZC	BrKaT818	2/2	5.0	12:31:2004
B0001G6PZC	Michael Erlewine	2/2	5.0	8:7:2004
B0001G6PZC	"Francis J. Rodgers ""Francis Rodgers"""	2/2	5.0	8:5:2004
B0001G6PZC	Jaymses	2/2	5.0	7:29:2004
B0001G6PZC	chris nistor	2/2	5.0	7:12:2004
B0001G6PZC	KAHN	2/2	5.0	6:27:2004
B0001G6PZC	John Rubin	2/2	5.0	6:21:2004
B0001G6PZC	Henry Platte	2/2	4.0	6:3:2004
B0001G6PZC	"""jinxwad"""	2/2	5.0	5:26:2004
B0001G6PZC	"William C. Smith ""Grateful Reader"""	2/2	5.0	5:25:2004
B0001G6PZC	"S. Evans ""Sage"""	2/2	5.0	5:9:2004
B0001G6PZC	"Aya ""happyboardrider"""	87/93	5.0	12:10:2003
B0001G6PZC	Rodrigo Llamozas	67/73	4.0	2:2:2004
B0001G6PZC	Black Barbie	218/253	5.0	2:7:2004
B0001G6PZC	"Tony CioLi ""Tony CioLi"""	2/2	5.0	5:8:2004
B0001G6PZC	Kelvin H.	2/2	4.0	5:8:2004
B0001G6PZC	"M. Taplin ""mikekoi"""	2/2	5.0	5:7:2004
B0001G6PZC	R. S. Garbacz	2/2	4.0	5:7:2004
B0001G6PZC	Grady Harp	2/2	5.0	5:6:2004
B0001G6PZC	Levente Furi	2/2	5.0	5:5:2004
B0001G6PZC	"R. NEWALK ""robert r newalk"""	2/2	5.0	5:4:2004
B0001G6PZC	JR Pinto	2/2	4.0	5:4:2004
B0001G6PZC	"Leo ""Katphish"""	2/2	5.0	5:3:2004
B0001G6PZC	"B. E. Fisher ""bfisher96"""	2/2	5.0	4:20:2004
B0001G6PZC	Jay	2/2	4.0	3:26:2004
B0001G6PZC	Amazonbombshell	2/2	4.0	3:23:2004
B0001G6PZC	No one of consequence	2/2	4.0	3:9:2004
B0001G6PZC	"Norma Jean Smith ""gamenerd"""	2/2	4.0	2:29:2004
B0001G6PZC	Esteban Colberto	2/2	5.0	2:23:2004
B0001G6PZC	larry	2/2	5.0	2:23:2004
B0001G6PZC	"William Wu ""wew36"""	2/2	4.0	12:31:2003
B0001G6PZC	"J. H. Minde ""Everything I need is right here"""	4/5	5.0	8:17:2006
B0001G6PZC	"Philip Szlyk ""It's good to be alive!"""	4/5	5.0	1:5:2006
B0001G6PZC	"Ileana Canetti ""Professor"""	4/5	4.0	11:5:2005
B0001G6PZC	"rjones2818 ""Rex A. Jones"""	4/5	5.0	8:11:2005
B0001G6PZC	Lucius	4/5	5.0	5:6:2005
B0001G6PZC	Gotham Girl18	4/5	5.0	4:9:2005
B0001G6PZC	"Melkor Fritz ""Rei"""	4/5	5.0	8:3:2004
B0001G6PZC	"A. Ort ""aorto"""	4/5	3.0	6:25:2004
B0001G6PZC	"Amber C. Mcclellan ""ACMcC"""	4/5	5.0	5:29:2004
B0001G6PZC	Seth Aaron Lowry	4/5	5.0	5:20:2004
B0001G6PZC	Ben Rowland	4/5	4.0	1:11:2004
B0001G6PZC	Samuel McKewon	4/5	4.0	1:4:2004
B0001G6PZC	"R. Kirkham ""jrkirkham"""	6/8	4.0	6:13:2004
B0001G6PZC	BrendieG	6/8	5.0	4:25:2004
B0001G6PZC	"Shauna N. Rushing ""shauna2332"""	6/8	5.0	3:1:2004
B0001G6PZC	"""rpel777"""	8/11	4.0	12:6:2003
B0001G6PZC	Leo Kuma	14/20	5.0	12:14:2003
B0001G6PZC	"Kansasgal ""the cooking chemist"""	1/1	2.0	11:30:2011
B0001G6PZC	"Daniel Orr ""Dano"""	1/1	5.0	4:26:2011
B0001G6PZC	Michael	1/1	5.0	12:7:2009
B0001G6PZC	"David Powers ""Dave P"""	1/1	5.0	10:20:2009
B0001G6PZC	Geary A., Jones	1/1	5.0	5:27:2009
B0001G6PZC	W. Tyler	1/1	5.0	1:17:2009
B0001G6PZC	xsailor367	1/1	5.0	12:3:2008
B0001G6PZC	CM	1/1	5.0	12:10:2006
B0001G6PZC	"David A. Bielby ""Ev Xpistw"""	1/1	5.0	10:8:2006
B0001G6PZC	Anony Mous	1/1	5.0	9:8:2006
B0001G6PZC	"L. Karnay ""lkarnay"""	1/1	4.0	6:26:2006
B0001G6PZC	Lude	1/1	4.0	6:17:2006
B0001G6PZC	"Akela ""smiling wolf"""	1/1	5.0	12:12:2005
B0001G6PZC	E. Bess	1/1	5.0	7:25:2004
B0001G6PZC	"Sean ""Dragon Ninja"""	1/1	5.0	7:23:2004
B0001G6PZC	"""aztextbooks"""	1/1	4.0	5:3:2004
B0001G6PZC	Bu-Chan	3/4	4.0	1:5:2007
B0001G6PZC	"Marianne Lawrence ""fruitsbasket crazy"""	3/4	5.0	5:31:2006
B0001G6PZC	"Álvaro Luis Torres ""Hypersloth"""	3/4	4.0	9:5:2005
B0001G6PZC	Alpha numeric honky tonk funk	3/4	5.0	7:5:2005
B0001G6PZC	Christophe J. Fouquet	3/4	5.0	6:3:2005
B0001G6PZC	"E. Kim ""wangkon936"""	3/4	4.0	4:7:2005
B0001G6PZC	D. A Wend	3/4	5.0	3:30:2005
B0001G6PZC	Frank Gregg	3/4	5.0	3:2:2005
B0001G6PZC	ShyGuy1966	3/4	4.0	1:3:2005
B0001G6PZC	"James S. Toller ""James Toller"""	3/4	5.0	12:5:2004
B0001G6PZC	John Smith	3/4	5.0	11:23:2004
B0001G6PZC	Dimitrios	3/4	3.0	11:15:2004
B0001G6PZC	Hiram Gomez Pardo	3/4	4.0	8:11:2004
B0001G6PZC	"Travis Newman ""-Producer, CPP"""	3/4	5.0	8:8:2004
B0001G6PZC	Jeffrey A. Thompson	3/4	3.0	7:12:2004
B0001G6PZC	Victoria	3/4	5.0	7:6:2004
B0001G6PZC	Heather Morris	3/4	4.0	7:3:2004
B0001G6PZC	Linda Linguvic	3/4	4.0	6:15:2004
B0001G6PZC	"Jet Black ""Kevin"""	3/4	4.0	6:2:2004
B0001G6PZC	Michael D. Nicolalda	3/4	5.0	5:26:2004
B0001G6PZC	"Harley Rider ""qwahu"""	3/4	5.0	5:12:2004
B0001G6PZC	Robert Graves	3/4	4.0	5:9:2004
B0001G6PZC	"N. Durham ""Big Evil"""	3/4	4.0	5:9:2004
B0001G6PZC	Daniel A. Marsh	3/4	3.0	5:9:2004
B0001G6PZC	Randall	3/4	5.0	4:24:2004
B0001G6PZC	"Mr. Paul Dean Walker ""paulwalker13"""	3/4	5.0	1:10:2004
B0001G6PZC	Simon Crowe	3/4	3.0	12:14:2003
B0001G6PZC	"John Lindsey ""John"""	3/4	5.0	6:14:2011
B0001G6PZC	S J Buck	3/4	4.0	2:7:2008
B0001G6PZC	"Cougaraphics ""Rich D"""	3/4	5.0	9:30:2007
B0001G6PZC	"Humberto Mejia ""Still alive and kicking"""	0/0	5.0	5:9:2007
B0001G6PZC	"Stephen Kaczmarek ""Educator, Writer, Consultant"""	5/7	3.0	5:20:2005
B0001G6PZC	Mark Thrice	5/7	3.0	11:4:2004
B0001G6PZC	"T. Noever ""Author of the TETHYS series"""	5/7	4.0	8:22:2004
B0001G6PZC	Kaya Savas	5/7	4.0	5:25:2004
B0001G6PZC	J R Zullo	5/7	5.0	1:19:2004
B0001G6PZC	matt	5/7	3.0	12:24:2010
B0001G6PZC	Robert C. Hamilton	5/7	5.0	6:14:2004
B0001G6PZC	"Drexel ""sceleratos"""	5/7	5.0	4:20:2004
B0001G6PZC	"Nicholas Williams ""movie, music, and book fan"""	7/10	5.0	3:11:2004
B0001G6PZC	D. Golden	7/10	2.0	5:13:2004
B0001G6PZC	"David Schaich ""David Schaich"""	9/13	3.0	2:18:2006
B0001G6PZC	"K. Wyatt ""ssintrepid"""	9/13	5.0	5:22:2004
B0001G6PZC	Dave A	14/21	5.0	12:2:2003
B0001G6PZC	"Stephen C. Jordan ""virginia reader"""	12/18	2.0	10:9:2004
B0001G6PZC	Barry C. Chow	12/18	2.0	9:11:2004
B0001G6PZC	"Jacques COULARDEAU ""A soul doctor, so to say"""	6/9	5.0	3:6:2004
B0001G6PZC	reads too much	6/9	2.0	10:1:2004
B0001G6PZC	R. Eastwood	4/6	5.0	10:28:2005
B0001G6PZC	Matthew Edmundson	4/6	5.0	8:31:2004
B0001G6PZC	Steven Hancock	4/6	5.0	7:1:2004
B0001G6PZC	Ping Lim	4/6	4.0	6:14:2004
B0001G6PZC	"""nwyndsorcrane"""	4/6	4.0	5:22:2004
B0001G6PZC	"R. Seehausen ""aeroblaster2"""	4/6	5.0	5:10:2004
B0001G6PZC	Daniel Udell	4/6	5.0	4:17:2004
B0001G6PZC	Timotee	4/6	5.0	3:7:2004
B0001G6PZC	"M. P Shimada ""Mister Meech"""	4/6	4.0	12:13:2003
B0001G6PZC	Jackie Tortorella	4/6	5.0	5:13:2004
B0001G6PZC	T. Vallo	2/3	5.0	12:3:2011
B0001G6PZC	"Mary I. Ward ""M. Ward"""	2/3	5.0	1:17:2011
B0001G6PZC	"Anthony &#34;Is Blu for You&#34; Scultore ""Up..."	2/3	5.0	2:9:2010
B0001G6PZC	C. Lenz	2/3	5.0	2:9:2008
B0001G6PZC	Paulo Leite	2/3	5.0	7:14:2006
B0001G6PZC	G. Meed	2/3	5.0	3:21:2006
B0001G6PZC	"Richard D., Gassler ""Kato Si"""	2/3	5.0	8:31:2005
B0001G6PZC	"the one and only ""david"""	2/3	4.0	8:6:2005
B0001G6PZC	vanhubris	2/3	3.0	6:7:2005
B0001G6PZC	"Kali ""bengaligirl"""	2/3	5.0	3:25:2005
B0001G6PZC	Daniel M. Chalk	2/3	3.0	12:29:2004
B0001G6PZC	A. Burchfield	2/3	3.0	10:6:2004
B0001G6PZC	"C. Yanda ""mykidstoo.com"""	2/3	5.0	8:7:2004
B0001G6PZC	Stephen M. Kerwick	2/3	2.0	7:20:2004
B0001G6PZC	"erugifog ""erugifog"""	2/3	4.0	7:4:2004
B0001G6PZC	C. Wilkinson	2/3	5.0	7:2:2004
B0001G6PZC	Victoria V Reid	2/3	4.0	6:28:2004
B0001G6PZC	"RW ""RW"""	2/3	2.0	6:11:2004
B0001G6PZC	Matt Heller	2/3	3.0	5:30:2004
B0001G6PZC	"Lunataina ""lunataina"""	2/3	5.0	5:19:2004
B0001G6PZC	Larry Scantlebury	2/3	5.0	5:19:2004
B0001G6PZC	themarsman	2/3	4.0	5:15:2004
B0001G6PZC	M. Burns	2/3	4.0	5:15:2004
B0001G6PZC	"Lauren B. Floss ""flossfg2"""	2/3	5.0	5:15:2004
B0001G6PZC	Mark Goetsch	2/3	5.0	5:14:2004
B0001G6PZC	"Kim Anehall ""www.cinematica.org"""	2/3	4.0	5:12:2004
B0001G6PZC	Sean Bentley	2/3	4.0	5:9:2004
B0001G6PZC	gork57	2/3	4.0	5:6:2004
B0001G6PZC	"Chef T ""Chef T"""	0/0	5.0	8:8:2012
B0001G6PZC	K. W. Holler	0/0	4.0	7:7:2012
